,time,metric_name,metric_value,date,year
344756,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-03-09,2018
344757,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-03-09,2018
344758,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-03-09,2018
344759,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-03-09,2018
344760,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-03-09,2018
344761,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-03-09,2018
344762,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-03-09,2018
344763,2018-03-09 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-03-09,2018
344764,2018-03-09 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-03-09,2018
345241,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes,0,2018-03-10,2018
345242,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-03-10,2018
345243,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-03-10,2018
345244,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-03-10,2018
345245,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-03-10,2018
345246,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-03-10,2018
345247,2018-03-10 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-03-10,2018
345248,2018-03-10 00:00:00-05:00,google.meet:lonely_meetings,0,2018-03-10,2018
345249,2018-03-10 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-03-10,2018
345250,2018-03-10 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-03-10,2018
345251,2018-03-10 00:00:00-05:00,google.meet:num_1day_active_users,0,2018-03-10,2018
345252,2018-03-10 00:00:00-05:00,google.meet:num_30day_active_users,0,2018-03-10,2018
345253,2018-03-10 00:00:00-05:00,google.meet:num_7day_active_users,0,2018-03-10,2018
345254,2018-03-10 00:00:00-05:00,google.meet:num_calls,0,2018-03-10,2018
345255,2018-03-10 00:00:00-05:00,google.meet:num_calls_android,0,2018-03-10,2018
345256,2018-03-10 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2018-03-10,2018
345257,2018-03-10 00:00:00-05:00,google.meet:num_calls_by_internal_users,0,2018-03-10,2018
345258,2018-03-10 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-03-10,2018
345259,2018-03-10 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-03-10,2018
345260,2018-03-10 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-03-10,2018
345261,2018-03-10 00:00:00-05:00,google.meet:num_calls_ios,0,2018-03-10,2018
345262,2018-03-10 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-03-10,2018
345263,2018-03-10 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-03-10,2018
345264,2018-03-10 00:00:00-05:00,google.meet:num_calls_web,0,2018-03-10,2018
345265,2018-03-10 00:00:00-05:00,google.meet:num_meetings,0,2018-03-10,2018
345266,2018-03-10 00:00:00-05:00,google.meet:num_meetings_android,0,2018-03-10,2018
345267,2018-03-10 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-03-10,2018
345268,2018-03-10 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-03-10,2018
345269,2018-03-10 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-03-10,2018
345270,2018-03-10 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-03-10,2018
345271,2018-03-10 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-03-10,2018
345272,2018-03-10 00:00:00-05:00,google.meet:num_meetings_web,0,2018-03-10,2018
345273,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-03-10,2018
345274,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-03-10,2018
345275,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-03-10,2018
345276,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_2_calls,0,2018-03-10,2018
345277,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-03-10,2018
345278,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-03-10,2018
345279,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2018-03-10,2018
345280,2018-03-10 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-03-10,2018
345281,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes,0,2018-03-10,2018
345282,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-03-10,2018
345283,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2018-03-10,2018
345284,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-03-10,2018
345285,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-03-10,2018
345286,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-03-10,2018
345287,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-03-10,2018
345288,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-03-10,2018
345289,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-03-10,2018
345290,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-03-10,2018
345291,2018-03-10 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-03-10,2018
345292,2018-03-10 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-03-10,2018
345313,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes,0,2018-03-11,2018
345314,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-03-11,2018
345315,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-03-11,2018
345316,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-03-11,2018
345317,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-03-11,2018
345318,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-03-11,2018
345319,2018-03-11 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-03-11,2018
345320,2018-03-11 00:00:00-05:00,google.meet:lonely_meetings,0,2018-03-11,2018
345321,2018-03-11 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-03-11,2018
345322,2018-03-11 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-03-11,2018
345323,2018-03-11 00:00:00-05:00,google.meet:num_1day_active_users,0,2018-03-11,2018
345324,2018-03-11 00:00:00-05:00,google.meet:num_30day_active_users,0,2018-03-11,2018
345325,2018-03-11 00:00:00-05:00,google.meet:num_7day_active_users,0,2018-03-11,2018
345326,2018-03-11 00:00:00-05:00,google.meet:num_calls,0,2018-03-11,2018
345327,2018-03-11 00:00:00-05:00,google.meet:num_calls_android,0,2018-03-11,2018
345328,2018-03-11 00:00:00-05:00,google.meet:num_calls_by_external_users,0,2018-03-11,2018
345329,2018-03-11 00:00:00-05:00,google.meet:num_calls_by_internal_users,0,2018-03-11,2018
345330,2018-03-11 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-03-11,2018
345331,2018-03-11 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-03-11,2018
345332,2018-03-11 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-03-11,2018
345333,2018-03-11 00:00:00-05:00,google.meet:num_calls_ios,0,2018-03-11,2018
345334,2018-03-11 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-03-11,2018
345335,2018-03-11 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-03-11,2018
345336,2018-03-11 00:00:00-05:00,google.meet:num_calls_web,0,2018-03-11,2018
345337,2018-03-11 00:00:00-05:00,google.meet:num_meetings,0,2018-03-11,2018
345338,2018-03-11 00:00:00-05:00,google.meet:num_meetings_android,0,2018-03-11,2018
345339,2018-03-11 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-03-11,2018
345340,2018-03-11 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-03-11,2018
345341,2018-03-11 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-03-11,2018
345342,2018-03-11 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-03-11,2018
345343,2018-03-11 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-03-11,2018
345344,2018-03-11 00:00:00-05:00,google.meet:num_meetings_web,0,2018-03-11,2018
345345,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-03-11,2018
345346,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-03-11,2018
345347,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-03-11,2018
345348,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_2_calls,0,2018-03-11,2018
345349,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-03-11,2018
345350,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-03-11,2018
345351,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_external_users,0,2018-03-11,2018
345352,2018-03-11 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-03-11,2018
345353,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes,0,2018-03-11,2018
345354,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-03-11,2018
345355,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,0,2018-03-11,2018
345356,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,0,2018-03-11,2018
345357,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-03-11,2018
345358,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-03-11,2018
345359,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-03-11,2018
345360,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-03-11,2018
345361,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-03-11,2018
345362,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-03-11,2018
345363,2018-03-11 00:00:00-05:00,google.meet:total_call_minutes_web,0,2018-03-11,2018
345364,2018-03-11 00:00:00-05:00,google.meet:total_meeting_minutes,0,2018-03-11,2018
345909,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes,0,2018-03-12,2018
345910,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-03-12,2018
345911,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-03-12,2018
345912,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-03-12,2018
345913,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-03-12,2018
345914,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-03-12,2018
345915,2018-03-12 00:00:00-04:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-03-12,2018
345916,2018-03-12 00:00:00-04:00,google.meet:lonely_meetings,0,2018-03-12,2018
345917,2018-03-12 00:00:00-04:00,google.meet:max_concurrent_usage_chromebase,0,2018-03-12,2018
345918,2018-03-12 00:00:00-04:00,google.meet:max_concurrent_usage_chromebox,0,2018-03-12,2018
345919,2018-03-12 00:00:00-04:00,google.meet:num_1day_active_users,0,2018-03-12,2018
345920,2018-03-12 00:00:00-04:00,google.meet:num_30day_active_users,0,2018-03-12,2018
345921,2018-03-12 00:00:00-04:00,google.meet:num_7day_active_users,0,2018-03-12,2018
345922,2018-03-12 00:00:00-04:00,google.meet:num_calls,0,2018-03-12,2018
345923,2018-03-12 00:00:00-04:00,google.meet:num_calls_android,0,2018-03-12,2018
345924,2018-03-12 00:00:00-04:00,google.meet:num_calls_by_external_users,0,2018-03-12,2018
345925,2018-03-12 00:00:00-04:00,google.meet:num_calls_by_internal_users,0,2018-03-12,2018
345926,2018-03-12 00:00:00-04:00,google.meet:num_calls_by_pstn_in_users,0,2018-03-12,2018
345927,2018-03-12 00:00:00-04:00,google.meet:num_calls_chromebase,0,2018-03-12,2018
345928,2018-03-12 00:00:00-04:00,google.meet:num_calls_chromebox,0,2018-03-12,2018
345929,2018-03-12 00:00:00-04:00,google.meet:num_calls_ios,0,2018-03-12,2018
345930,2018-03-12 00:00:00-04:00,google.meet:num_calls_jamboard,0,2018-03-12,2018
345931,2018-03-12 00:00:00-04:00,google.meet:num_calls_unknown_client,0,2018-03-12,2018
345932,2018-03-12 00:00:00-04:00,google.meet:num_calls_web,0,2018-03-12,2018
345933,2018-03-12 00:00:00-04:00,google.meet:num_meetings,0,2018-03-12,2018
345934,2018-03-12 00:00:00-04:00,google.meet:num_meetings_android,0,2018-03-12,2018
345935,2018-03-12 00:00:00-04:00,google.meet:num_meetings_chromebase,0,2018-03-12,2018
345936,2018-03-12 00:00:00-04:00,google.meet:num_meetings_chromebox,0,2018-03-12,2018
345937,2018-03-12 00:00:00-04:00,google.meet:num_meetings_ios,0,2018-03-12,2018
345938,2018-03-12 00:00:00-04:00,google.meet:num_meetings_jamboard,0,2018-03-12,2018
345939,2018-03-12 00:00:00-04:00,google.meet:num_meetings_unknown_client,0,2018-03-12,2018
345940,2018-03-12 00:00:00-04:00,google.meet:num_meetings_web,0,2018-03-12,2018
345941,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-03-12,2018
345942,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-03-12,2018
345943,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-03-12,2018
345944,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_2_calls,0,2018-03-12,2018
345945,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-03-12,2018
345946,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-03-12,2018
345947,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_external_users,0,2018-03-12,2018
345948,2018-03-12 00:00:00-04:00,google.meet:num_meetings_with_pstn_in_users,0,2018-03-12,2018
345949,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes,0,2018-03-12,2018
345950,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_android,0,2018-03-12,2018
345951,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_by_external_users,0,2018-03-12,2018
345952,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_by_internal_users,0,2018-03-12,2018
345953,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-03-12,2018
345954,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_chromebase,0,2018-03-12,2018
345955,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_chromebox,0,2018-03-12,2018
345956,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_ios,0,2018-03-12,2018
345957,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_jamboard,0,2018-03-12,2018
345958,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_unknown_client,0,2018-03-12,2018
345959,2018-03-12 00:00:00-04:00,google.meet:total_call_minutes_web,0,2018-03-12,2018
345960,2018-03-12 00:00:00-04:00,google.meet:total_meeting_minutes,0,2018-03-12,2018
346271,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes,0,2018-03-13,2018
346272,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-03-13,2018
346273,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-03-13,2018
346274,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-03-13,2018
346275,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes_with_2_calls,0,2018-03-13,2018
346276,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-03-13,2018
346277,2018-03-13 00:00:00-04:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-03-13,2018
346278,2018-03-13 00:00:00-04:00,google.meet:lonely_meetings,0,2018-03-13,2018
346279,2018-03-13 00:00:00-04:00,google.meet:max_concurrent_usage_chromebase,0,2018-03-13,2018
346280,2018-03-13 00:00:00-04:00,google.meet:max_concurrent_usage_chromebox,0,2018-03-13,2018
346281,2018-03-13 00:00:00-04:00,google.meet:num_1day_active_users,0,2018-03-13,2018
346282,2018-03-13 00:00:00-04:00,google.meet:num_30day_active_users,0,2018-03-13,2018
346283,2018-03-13 00:00:00-04:00,google.meet:num_7day_active_users,0,2018-03-13,2018
346284,2018-03-13 00:00:00-04:00,google.meet:num_calls,0,2018-03-13,2018
346285,2018-03-13 00:00:00-04:00,google.meet:num_calls_android,0,2018-03-13,2018
346286,2018-03-13 00:00:00-04:00,google.meet:num_calls_by_external_users,0,2018-03-13,2018
346287,2018-03-13 00:00:00-04:00,google.meet:num_calls_by_internal_users,0,2018-03-13,2018
346288,2018-03-13 00:00:00-04:00,google.meet:num_calls_by_pstn_in_users,0,2018-03-13,2018
346289,2018-03-13 00:00:00-04:00,google.meet:num_calls_chromebase,0,2018-03-13,2018
346290,2018-03-13 00:00:00-04:00,google.meet:num_calls_chromebox,0,2018-03-13,2018
346291,2018-03-13 00:00:00-04:00,google.meet:num_calls_ios,0,2018-03-13,2018
346292,2018-03-13 00:00:00-04:00,google.meet:num_calls_jamboard,0,2018-03-13,2018
346293,2018-03-13 00:00:00-04:00,google.meet:num_calls_unknown_client,0,2018-03-13,2018
346294,2018-03-13 00:00:00-04:00,google.meet:num_calls_web,0,2018-03-13,2018
346295,2018-03-13 00:00:00-04:00,google.meet:num_meetings,0,2018-03-13,2018
346296,2018-03-13 00:00:00-04:00,google.meet:num_meetings_android,0,2018-03-13,2018
346297,2018-03-13 00:00:00-04:00,google.meet:num_meetings_chromebase,0,2018-03-13,2018
346298,2018-03-13 00:00:00-04:00,google.meet:num_meetings_chromebox,0,2018-03-13,2018
346299,2018-03-13 00:00:00-04:00,google.meet:num_meetings_ios,0,2018-03-13,2018
346300,2018-03-13 00:00:00-04:00,google.meet:num_meetings_jamboard,0,2018-03-13,2018
346301,2018-03-13 00:00:00-04:00,google.meet:num_meetings_unknown_client,0,2018-03-13,2018
346302,2018-03-13 00:00:00-04:00,google.meet:num_meetings_web,0,2018-03-13,2018
346303,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-03-13,2018
346304,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-03-13,2018
346305,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-03-13,2018
346306,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_2_calls,0,2018-03-13,2018
346307,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_3_to_5_calls,0,2018-03-13,2018
346308,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-03-13,2018
346309,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_external_users,0,2018-03-13,2018
346310,2018-03-13 00:00:00-04:00,google.meet:num_meetings_with_pstn_in_users,0,2018-03-13,2018
346311,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes,0,2018-03-13,2018
346312,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_android,0,2018-03-13,2018
346313,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_by_external_users,0,2018-03-13,2018
346314,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_by_internal_users,0,2018-03-13,2018
346315,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-03-13,2018
346316,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_chromebase,0,2018-03-13,2018
346317,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_chromebox,0,2018-03-13,2018
346318,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_ios,0,2018-03-13,2018
346319,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_jamboard,0,2018-03-13,2018
346320,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_unknown_client,0,2018-03-13,2018
346321,2018-03-13 00:00:00-04:00,google.meet:total_call_minutes_web,0,2018-03-13,2018
346322,2018-03-13 00:00:00-04:00,google.meet:total_meeting_minutes,0,2018-03-13,2018
346607,2018-03-14 00:00:00-04:00,google.meet:average_meeting_minutes,0,2018-03-14,2018
